,ratio,rndint,dataset,kernel,mape_ist,r2_ist,mape_ost,r2_ost
4712,0.4,731.0,Grid1296,RQ,0.015695552616510445,0.9270220000265512,0.06173681540992413,0.7379906725249619
4713,0.4,731.0,Grid2401,RQ,0.015418378435936807,0.8559955198103157,0.09600066387348191,0.27990235586671175
4714,0.4,731.0,Sobol1,RQ,0.02201033091950016,0.9616378757899647,0.020008027349063394,0.9393328289587829
4715,0.4,731.0,Sobol2,RQ,0.023757267676435358,0.9576638966731986,0.020703868247009073,0.9355404393307661
4716,0.4,249.0,Grid1296,RBF,1.0,-72.71098394789006,1.0,-43.214781562204614
4717,0.4,249.0,Grid2401,RBF,1.0,-105.96573755050316,1.0,-39.39928014384073
4718,0.4,249.0,Sobol1,RBF,1.0,-36.89962635467962,1.0,-53.9800661222328
4719,0.4,249.0,Sobol2,RBF,1.0,-32.95208811327074,1.0,-55.45585703501171
4720,0.4,249.0,Grid1296,Matern,0.009843717654565142,0.9830731765118432,0.05834859771400488,0.6361140259313853
4721,0.4,249.0,Grid2401,Matern,0.022202372666171564,0.651333734645374,0.03770479912750539,0.90566182653816
4722,0.4,249.0,Sobol1,Matern,0.01184162068844141,0.9868222516104568,0.017934040628017647,0.9455638407573873
4723,0.4,249.0,Sobol2,Matern,0.018067476237470483,0.9654390588021875,0.017522200052669225,0.9459914067695597
4724,0.4,249.0,Grid1296,RQ,0.018647631466372553,0.9069753914973866,0.06381298832699456,0.7181563758862742
4725,0.4,249.0,Grid2401,RQ,0.015999441180341693,0.8741967588787702,0.09631225801164459,0.27988980773027616
4726,0.4,249.0,Sobol1,RQ,0.017394017398963093,0.9716473396665833,0.01995636420218938,0.9396647318263597
4727,0.4,249.0,Sobol2,RQ,0.02338115140549504,0.9543571776766655,0.01907100859977588,0.9436522778522941
4728,0.4,791.0,Grid1296,RBF,0.017543684170563848,0.9521162473066087,0.35623880427740995,-6.63540753626429
4729,0.4,791.0,Grid2401,RBF,0.0662687447749067,-0.622167103338747,0.5992699715388816,-15.995715672787572
4730,0.4,791.0,Sobol1,RBF,0.015635754472315657,0.980829283865563,0.022779234364491672,0.9045314695614393
4731,0.4,791.0,Sobol2,RBF,0.026145333418125326,0.9391620300407213,0.025678931532905857,0.8765577935429802
4732,0.4,791.0,Grid1296,Matern,0.008427926904335583,0.9884960229241272,0.05748360973849612,0.6479920744986427
4733,0.4,791.0,Grid2401,Matern,0.0179370983969248,0.77280480527308,0.037410213786097074,0.9086401388877055
4734,0.4,791.0,Sobol1,Matern,0.01196538005562534,0.9882219486427741,0.01831740702110118,0.9408131911149531
4735,0.4,791.0,Sobol2,Matern,0.017707086947027773,0.9710372916758738,0.01808699395262162,0.9412593966246043
4736,0.4,791.0,Grid1296,RQ,0.016780372767048867,0.9266220602178807,0.06322145734735422,0.7231398258048906
4737,0.4,791.0,Grid2401,RQ,0.015730374958483832,0.9007235996713827,0.09776159712579874,0.2604811094205075
4738,0.4,791.0,Sobol1,RQ,0.018288302744409665,0.9740246654276209,0.020468152947638193,0.9369997451122783
4739,0.4,791.0,Sobol2,RQ,0.025573601914614157,0.9476267259160119,0.020079124344166737,0.937574465953248
4740,0.4,35.0,Grid1296,RBF,0.02014042456011118,0.9336686540444129,0.33600665358140225,-5.862564028394284
4741,0.4,35.0,Grid2401,RBF,0.046212481714356164,0.13120023221813137,0.5147464189895401,-11.705398503027773
4742,0.4,35.0,Sobol1,RBF,0.016390252171507667,0.9711436738499681,0.023401815927394657,0.9010874832174396
4743,0.4,35.0,Sobol2,RBF,0.023860682297830154,0.9550267068161619,0.02336168954986613,0.9040676470010567
4744,0.4,35.0,Grid1296,Matern,0.008779142910362567,0.9882965098850507,0.05833615431908174,0.6425853233308907
4745,0.4,35.0,Grid2401,Matern,0.016718783152542382,0.7764258365727449,0.042604115072101593,0.8871537296815045
4746,0.4,35.0,Sobol1,Matern,0.012201547763236235,0.9856828784393694,0.01782601579866172,0.9453105004001214
4747,0.4,35.0,Sobol2,Matern,0.01759581618944119,0.9696251902745803,0.017819384567260576,0.9441143031605419
4748,0.4,35.0,Grid1296,RQ,0.01696234577367908,0.9328194174077931,0.06229243164333179,0.7325923732848052
4749,0.4,35.0,Grid2401,RQ,0.015296246859229387,0.849161052339195,0.09377094323396781,0.3084197322596828
4750,0.4,35.0,Sobol1,RQ,0.01700600213744189,0.9730117003740841,0.019839778739803582,0.9380973259188433
4751,0.4,35.0,Sobol2,RQ,0.023863166675812703,0.9497514397123346,0.019400816910655403,0.9412604768693913
4752,0.4,180.0,Grid1296,RBF,0.9999999999999468,-81.87956024761179,0.9998955626029362,-43.206707526845285
4753,0.4,180.0,Grid2401,RBF,0.9999999999999449,-107.0066216560722,0.9999800236701473,-39.397240366191355
4754,0.4,180.0,Sobol1,RBF,0.015298249192951311,0.9744956845935653,0.023251938751473872,0.9015052267136191
4755,0.4,180.0,Sobol2,RBF,0.027122277186544575,0.9499521030214956,0.025459242487423865,0.860482312671643
4756,0.4,180.0,Grid1296,Matern,0.008523504285141512,0.9877890391199112,0.05974622444745953,0.603776422773328
4757,0.4,180.0,Grid2401,Matern,0.019509675305641447,0.7415609333365683,0.03862759093243895,0.9056629450147989
4758,0.4,180.0,Sobol1,Matern,0.011150534780149695,0.9873597210145916,0.0183353975650549,0.9422219753271978
4759,0.4,180.0,Sobol2,Matern,0.020247439645534986,0.973092583805721,0.017893350123473303,0.9414849024229385
4760,0.4,180.0,Grid1296,RQ,0.01513373034399511,0.9415856424001685,0.06297930739210354,0.7259843235116672
4761,0.4,180.0,Grid2401,RQ,0.016191985699763066,0.8693266143172119,0.0968968126845041,0.268911958906609
4762,0.4,180.0,Sobol1,RQ,0.014858761999948974,0.9764764129598376,0.02014148937455165,0.9374805604198073
4763,0.4,180.0,Sobol2,RQ,0.0293461464510157,0.9493519133333783,0.019953354937260335,0.9388280396699392
4764,0.4,510.0,Grid1296,RBF,0.01840793356743018,0.9440407553978521,0.3592573561516938,-6.7383413022763845
4765,0.4,510.0,Grid2401,RBF,0.06050756431276992,-0.21836405764630262,0.578185524768984,-14.921883295074249
4766,0.4,510.0,Sobol1,RBF,0.015721557006758525,0.9769916848070839,0.022903743220582844,0.9062120876952914
4767,0.4,510.0,Sobol2,RBF,0.02001089192509992,0.9636686621324674,0.02024797978102317,0.9345632700355813
4768,0.4,510.0,Grid1296,Matern,0.009168596316633477,0.9825795763076635,0.058867520129107155,0.6218129843080327
4769,0.4,510.0,Grid2401,Matern,0.01658577672486716,0.7545841619219633,0.04204399293401578,0.8851342803887479
4770,0.4,510.0,Sobol1,Matern,0.010903279812481376,0.9882936796409069,0.017865983344911532,0.9437004137169643
4771,0.4,510.0,Sobol2,Matern,0.017190578741837895,0.9701525890788483,0.017362486188013868,0.9486577160656571
4772,0.4,510.0,Grid1296,RQ,0.018387896817780556,0.9003654961347093,0.06401872115038429,0.7134037497527772
4773,0.4,510.0,Grid2401,RQ,0.015934287360471748,0.8584539086066328,0.09585899483285439,0.28303430743729985
4774,0.4,510.0,Sobol1,RQ,0.016774602644478522,0.9771324842019786,0.020198025357456795,0.937945666664235
4775,0.4,510.0,Sobol2,RQ,0.021079655910259804,0.961411299600458,0.018698183230392122,0.9459916837873368
4776,0.4,593.0,Grid1296,RBF,0.017571620336376225,0.9538894351232177,0.35696414239739527,-6.669303473945333
4777,0.4,593.0,Grid2401,RBF,0.0575013634052295,-0.513672427828231,0.5487201953786761,-13.36504597588443
4778,0.4,593.0,Sobol1,RBF,0.014959067319787765,0.9829897439257855,0.02188583113392845,0.9210700041934665
4779,0.4,593.0,Sobol2,RBF,0.0288997554674508,0.9354902063871553,0.027906800445658336,0.8474031003908669
4780,0.4,593.0,Grid1296,Matern,0.010124788950908485,0.9828469270188154,0.05862311358197026,0.6376970149141823
4781,0.4,593.0,Grid2401,Matern,0.016858907811281368,0.7666849358093473,0.04372398263727259,0.8814875676993061
4782,0.4,593.0,Sobol1,Matern,0.01130921406888124,0.988912737642342,0.01736707284549601,0.9467145604798128
4783,0.4,593.0,Sobol2,Matern,0.01875598637234605,0.9733168480302389,0.01887585285039615,0.9361306019604315
4784,0.4,593.0,Grid1296,RQ,0.01929032884635478,0.9083274882635518,0.0639899931476572,0.7140696922429784
4785,0.4,593.0,Grid2401,RQ,0.01582650273677956,0.8276268269202556,0.0939375831263448,0.304591710752662
4786,0.4,593.0,Sobol1,RQ,0.01848225956700045,0.9714296106949017,0.019613184289529653,0.9398778547122137
4787,0.4,593.0,Sobol2,RQ,0.027006701928921458,0.9508541577216671,0.02032663370720039,0.9368603263686692
4788,0.4,634.0,Grid1296,RBF,0.023461799748992897,0.8595701656032183,0.3724965846093996,-7.244252919937848
4789,0.4,634.0,Grid2401,RBF,0.05306279633085174,-0.5736603717091759,0.49675967642164376,-10.82545863151422
4790,0.4,634.0,Sobol1,RBF,0.015368461306326553,0.9777990388640211,0.023056709005559818,0.9045557728996079
4791,0.4,634.0,Sobol2,RBF,0.021412544599200337,0.9681954043288536,0.018956340411631138,0.9387654090675789
4792,0.4,634.0,Grid1296,Matern,0.008653618886804416,0.9878551486365043,0.05910458519946761,0.615857045943462
4793,0.4,634.0,Grid2401,Matern,0.01954668761240412,0.7078083532849664,0.04487306100777673,0.8734541620814041
4794,0.4,634.0,Sobol1,Matern,0.01158247377952432,0.9885300151751688,0.017724598983151558,0.9448742360018657
4795,0.4,634.0,Sobol2,Matern,0.02032654741909994,0.9700178944534645,0.016620887601863952,0.9508615846646536
4796,0.4,634.0,Grid1296,RQ,0.015044841417446388,0.94748220978972,0.06273004559996655,0.7298690050812391
4797,0.4,634.0,Grid2401,RQ,0.017157297473849434,0.83390375288257,0.09551517180833652,0.284432239873431
4798,0.4,634.0,Sobol1,RQ,0.02080328927923024,0.9682100176217879,0.020756938503946918,0.9361212008102957
4799,0.4,634.0,Sobol2,RQ,0.02973865378038618,0.9462769643871959,0.019236652818879218,0.9421673936336852
4800,0.45,678.0,Grid1296,RBF,0.020102439390402828,0.9077055137350668,0.29471389870945697,-4.471557952548003
4801,0.45,678.0,Grid2401,RBF,0.07004111447800165,-0.691295223701518,0.5779770872444768,-14.830411330062994
4802,0.45,678.0,Sobol1,RBF,0.016015293099994478,0.9803181873060735,0.02298810536611801,0.9092158305258133
4803,0.45,678.0,Sobol2,RBF,0.029183517767377612,0.9362092761627825,0.0278347131159825,0.8526483774282008
4804,0.45,678.0,Grid1296,Matern,0.009598454189246559,0.9827226194751346,0.05878405627584388,0.6379244505946318
4805,0.45,678.0,Grid2401,Matern,0.018580702381288734,0.7949539566438633,0.039593925383431615,0.9022047028283329
4806,0.45,678.0,Sobol1,Matern,0.012771337550589925,0.9858971120615374,0.01804588310462141,0.9434746651309508
4807,0.45,678.0,Sobol2,Matern,0.019368940828234864,0.9703970932623349,0.01906913541299497,0.9353615466147217
4808,0.45,678.0,Grid1296,RQ,0.015968268304468052,0.9322311844550941,0.06344608571826027,0.7223967201104795
4809,0.45,678.0,Grid2401,RQ,0.016899222366419244,0.8691912969769546,0.0978260712448833,0.25750141903637724
4810,0.45,678.0,Sobol1,RQ,0.01996024825121772,0.9665238442580975,0.020270675301187365,0.9380759075955215
4811,0.45,678.0,Sobol2,RQ,0.028928275257023732,0.9423781703271346,0.02160868787477178,0.9285113053072716
4812,0.45,147.0,Grid1296,RBF,0.02184193332260618,0.9108559815457022,0.3104390534808004,-4.977496221842319
4813,0.45,147.0,Grid2401,RBF,0.05687604516790603,-0.6428530272144333,0.481896257878965,-10.142119889318339
4814,0.45,147.0,Sobol1,RBF,0.016377809335649356,0.9714138297304634,0.02362176307461488,0.8977792844684295
4815,0.45,147.0,Sobol2,RBF,0.02623958524674101,0.9509550557059641,0.024228025240409116,0.8891578408854752
4816,0.45,147.0,Grid1296,Matern,0.010244632563667012,0.9793471467665565,0.05865928977279539,0.6460202411782733
4817,0.45,147.0,Grid2401,Matern,0.02155704080024833,0.6875383102100008,0.04082832841867117,0.8883049087221312
4818,0.45,147.0,Sobol1,Matern,0.012406906687700572,0.9831964647683836,0.018371543293133914,0.9398235427141057
4819,0.45,147.0,Sobol2,Matern,0.01961044979739393,0.9705167172624214,0.01749265675192844,0.9476287093811318
4820,0.45,147.0,Grid1296,RQ,0.01838972650718937,0.910295647186629,0.06326345909964423,0.7225833593519294
4821,0.45,147.0,Grid2401,RQ,0.016928255468736424,0.8995515451631566,0.09817789047574418,0.25861272512992217
4822,0.45,147.0,Sobol1,RQ,0.0187777600404148,0.9656563218827378,0.020889794441766394,0.9328484985336236
4823,0.45,147.0,Sobol2,RQ,0.029702108919185878,0.9404674802179931,0.02026818010571296,0.9396835976357831
4824,0.45,561.0,Grid1296,RBF,0.02013469302554666,0.9281207113743245,0.3244772177202586,-5.466510918487868
4825,0.45,561.0,Grid2401,RBF,0.03935188912101066,0.4420779484854178,0.4359060072347066,-8.085561727258012
4826,0.45,561.0,Sobol1,RBF,0.016126093027111602,0.9769489727550381,0.023666032113520027,0.9055535026077902
4827,0.45,561.0,Sobol2,RBF,0.021079902318647977,0.9659232555951919,0.022728183049254606,0.9084462009624671
4828,0.45,561.0,Grid1296,Matern,0.00901079103276012,0.9867148482894007,0.05906704984633543,0.6327515148604808
4829,0.45,561.0,Grid2401,Matern,0.015697345516224686,0.7758051197755076,0.0528608049087827,0.8213153561260309
4830,0.45,561.0,Sobol1,Matern,0.011065827409734188,0.9879544383740148,0.017859537685806826,0.9445869490470951
4831,0.45,561.0,Sobol2,Matern,0.016002919383846476,0.9754622495137729,0.01736204747923194,0.9474669880849311
4832,0.45,561.0,Grid1296,RQ,0.017073334022038075,0.9245228457112225,0.06410423967027581,0.718147679225104
4833,0.45,561.0,Grid2401,RQ,0.016214123707796835,0.8323763484185693,0.09491390131184535,0.29335958476368806
4834,0.45,561.0,Sobol1,RQ,0.01794457245309246,0.9715049687693346,0.02078238470170085,0.9351506386605623
4835,0.45,561.0,Sobol2,RQ,0.022674163535148843,0.9545674638627204,0.01953142270764016,0.9401865953124346
4836,0.45,237.0,Grid1296,RBF,0.999999999999998,-73.94472240576799,0.9999773606145549,-43.212876942228554
4837,0.45,237.0,Grid2401,RBF,0.9999999999999977,-98.8342279718531,0.9998883588781552,-39.38995155015121
4838,0.45,237.0,Sobol1,RBF,0.9999999999989686,-33.84255598105582,0.9998138888099721,-53.96083945127029
4839,0.45,237.0,Sobol2,RBF,0.025241558286805306,0.945742216882997,0.026102955541509088,0.8726708156785843
4840,0.45,237.0,Grid1296,Matern,0.010500192141992003,0.9801847738650019,0.05956437033536718,0.6370110338378672
4841,0.45,237.0,Grid2401,Matern,0.020512770308617184,0.7755152738498741,0.03976479533672713,0.8969758339043753
4842,0.45,237.0,Sobol1,Matern,0.013431747418694007,0.9853958348556068,0.01742692080533499,0.9476797925629359
4843,0.45,237.0,Sobol2,Matern,0.017696378523874737,0.9735738506656241,0.01841675245645405,0.9419869819496206
4844,0.45,237.0,Grid1296,RQ,0.019744369446640972,0.8965143790750684,0.06525885190284399,0.6992992922334709
4845,0.45,237.0,Grid2401,RQ,0.018155634733051002,0.8542949845926521,0.09975018741301364,0.22535164346209557
4846,0.45,237.0,Sobol1,RQ,0.022104480181425714,0.9617092935240337,0.020778634302458125,0.9348677054387906
4847,0.45,237.0,Sobol2,RQ,0.025222170163167065,0.9538411133565938,0.020518904255868293,0.9395626060792316
4848,0.45,588.0,Grid1296,RBF,0.023671842738557648,0.8753740283479716,0.3331114394393931,-5.770375934216212
4849,0.45,588.0,Grid2401,RBF,0.04947420084869646,0.05162108656467934,0.48260802959232385,-10.10723527469951
4850,0.45,588.0,Sobol1,RBF,0.015494590948585355,0.9785986366858409,0.02237609305422627,0.9100656883521341
4851,0.45,588.0,Sobol2,RBF,0.021249204474944935,0.9557049516817846,0.02174359088077343,0.9210438636250312
4852,0.45,588.0,Grid1296,Matern,0.007894841233454374,0.9882884450773495,0.05871441643648481,0.6222818128121812
4853,0.45,588.0,Grid2401,Matern,0.018205222873162317,0.7393224776856814,0.046329641147763,0.8579205622667683
4854,0.45,588.0,Sobol1,Matern,0.01342197726215375,0.9824846180621047,0.017987051317314297,0.9442613922882359
4855,0.45,588.0,Sobol2,Matern,0.016282954276383172,0.96838124591649,0.017829361044177625,0.9459445659636297
4856,0.45,588.0,Grid1296,RQ,0.013287642059724394,0.9534731132507092,0.061994785123523195,0.7380901654890375
4857,0.45,588.0,Grid2401,RQ,0.017287985647996326,0.867720639330295,0.09879333335762551,0.24421469136450613
4858,0.45,588.0,Sobol1,RQ,0.019194843047313535,0.9651811225081636,0.019967153646292344,0.9391345043034205
4859,0.45,588.0,Sobol2,RQ,0.02423185804862257,0.9470973624750918,0.020508165650371647,0.9370701851610502
4860,0.45,951.0,Grid1296,RBF,0.018415956501977852,0.9469688737727082,0.33243520188430764,-5.75807512011339
4861,0.45,951.0,Grid2401,RBF,0.06465569583888074,-0.518649529317043,0.5674667648140198,-14.305852983633011
4862,0.45,951.0,Sobol1,RBF,0.017891764246541358,0.9749079371916012,0.024173697142630624,0.9053509482402577
4863,0.45,951.0,Sobol2,RBF,0.021011443947909457,0.9548846769068998,0.021208701056073438,0.9232462303058165
4864,0.45,951.0,Grid1296,Matern,0.010861346158704505,0.9712693533856946,0.05724602707320762,0.6613255238374787
4865,0.45,951.0,Grid2401,Matern,0.017891048330510702,0.758662248304794,0.04217681947876092,0.8888822489898608
4866,0.45,951.0,Sobol1,Matern,0.013484574103162063,0.9846256355531566,0.017770363092354507,0.945723567512076
4867,0.45,951.0,Sobol2,Matern,0.01711967364160163,0.9685337839571114,0.017687006197795955,0.9475275361638431
4868,0.45,951.0,Grid1296,RQ,0.017306629678916836,0.9074008208535452,0.06235639013949019,0.7257632092318407
4869,0.45,951.0,Grid2401,RQ,0.016907126604535905,0.8435954898240301,0.09603347470037653,0.27693776247247315
4870,0.45,951.0,Sobol1,RQ,0.022876090164512267,0.9622570776316055,0.02065860962915784,0.9370421127858477
4871,0.45,951.0,Sobol2,RQ,0.02207857640901778,0.9566497600858215,0.018747612805373442,0.9457856886992208
4872,0.45,490.0,Grid1296,RBF,0.03232393775258841,0.8062879010192687,0.38894306988011196,-7.8819528072156135
4873,0.45,490.0,Grid2401,RBF,0.0590806398963637,-0.3291868383712795,0.5392630370011529,-12.817932634840817
4874,0.45,490.0,Sobol1,RBF,0.015436585433545714,0.9766842135010245,0.02307486059309036,0.9072168506109735
4875,0.45,490.0,Sobol2,RBF,0.028335813872784332,0.9437775135011345,0.02914570883630581,0.8421163311660846
4876,0.45,490.0,Grid1296,Matern,0.01151654473335881,0.9745790598429572,0.0593506741122786,0.6377328878971344
4877,0.45,490.0,Grid2401,Matern,0.01967906776836393,0.720154999200862,0.03912721997470988,0.9013912502865686
4878,0.45,490.0,Sobol1,Matern,0.012121124704789618,0.9854747893935031,0.018383868740115567,0.9413692242138377
4879,0.45,490.0,Sobol2,Matern,0.018618652433788362,0.9740572527766507,0.01846495837694076,0.941240678067716
4880,0.45,490.0,Grid1296,RQ,0.02163694030807882,0.8850880952224256,0.06530823105918983,0.7016429920194214
4881,0.45,490.0,Grid2401,RQ,0.01691975836754542,0.8691091653117944,0.09789624192367705,0.2587413943878729
4882,0.45,490.0,Sobol1,RQ,0.01907165836928391,0.9662159636115968,0.021683266293528465,0.9282054125828195
4883,0.45,490.0,Sobol2,RQ,0.027630033199245143,0.9472081857179881,0.020849430051714586,0.9355694253852168
4884,0.45,395.0,Grid1296,RBF,0.02352088056945445,0.9024751052098451,0.32111855966954883,-5.333452105769198
4885,0.45,395.0,Grid2401,RBF,0.07563480909626275,-0.7856888824003083,0.5801907165103307,-14.903310817428638
4886,0.45,395.0,Sobol1,RBF,0.016950971960901957,0.9792999110223444,0.022254031895289572,0.9257376160325139
4887,0.45,395.0,Sobol2,RBF,0.02232036879705796,0.9624738074632307,0.021773325951645595,0.9179956779413326
4888,0.45,395.0,Grid1296,Matern,0.009569833956217792,0.9855316867695999,0.05850991045555778,0.6343435116102376
4889,0.45,395.0,Grid2401,Matern,0.01731339047455327,0.7778879371806828,0.043271848350447326,0.8836750153683697
4890,0.45,395.0,Sobol1,Matern,0.01337319700089058,0.9865584714968703,0.018015332659942505,0.9468815684073462
4891,0.45,395.0,Sobol2,Matern,0.01765359956530721,0.9720225454454275,0.016991203521933753,0.9499283375050789
4892,0.45,395.0,Grid1296,RQ,0.018517188307432163,0.9168994593149855,0.06509862158102059,0.7052331443614526
