,ratio,rndint,dataset,mape_ist,r2_ist,mape_ost,r2_ost
241,0.1,721.0,Grid2401,0.04285217426749051,0.6729192078182007,0.1196652581037634,0.06325040992766728
242,0.1,721.0,Sobol1,0.10901510328932353,0.5183458823421794,0.09230543661976981,0.4048605636749101
243,0.1,721.0,Sobol2,0.10201300479546543,0.5288163403064784,0.09418796027851174,0.3675810305775563
244,0.1,711.0,Grid1296,0.06768824617923035,0.5189690100842639,0.09624627239685278,0.4061520424361542
245,0.1,711.0,Grid2401,0.04435407587313943,0.6561902632396732,0.12000817031402114,0.0579999826718417
246,0.1,711.0,Sobol1,0.09893728503966258,0.5518555143554016,0.09250873987957439,0.4031179834276116
247,0.1,711.0,Sobol2,0.1167121623006204,0.4512044032239957,0.09361929715039854,0.37372165960221937
248,0.1,985.0,Grid1296,0.05529733420163017,0.5925291099340388,0.0963011240011735,0.40503611613891
249,0.1,985.0,Grid2401,0.04243500869334616,0.6908102970771324,0.11977967634786257,0.05940893638406064
250,0.1,985.0,Sobol1,0.10789514837969602,0.4885585792178545,0.09274295626146789,0.4006535913984586
251,0.1,985.0,Sobol2,0.11280729326763807,0.571296776548659,0.09324081321542244,0.3777410485232149
252,0.1,171.0,Grid1296,0.06382418364599138,0.5629760974056186,0.09637315612392999,0.4006031650005287
253,0.1,171.0,Grid2401,0.05069522068363821,0.6458279335267346,0.11998156100391721,0.05677339398964465
254,0.1,171.0,Sobol1,0.10954295558364463,0.5335667304162545,0.09280333168860941,0.4006977343748095
255,0.1,171.0,Sobol2,0.10504475936768179,0.57322440628177,0.0936952991373626,0.3726116394995437
256,0.1,75.0,Grid1296,0.060477351636012595,0.506223182116554,0.09625539455918405,0.4081333918721929
257,0.1,75.0,Grid2401,0.04737537970294152,0.6121988552557336,0.1195036424427996,0.06697234189533996
258,0.1,75.0,Sobol1,0.09962859944763244,0.5453828611518396,0.09235437032995009,0.40485437252511014
259,0.1,75.0,Sobol2,0.09689491144507882,0.5968899425535883,0.09388388097142403,0.37152994348048196
260,0.1,16.0,Grid1296,0.05882652519661453,0.6230839443934388,0.09660077808537143,0.3995863013476372
261,0.1,16.0,Grid2401,0.04245793933037607,0.6935905526817219,0.11945915054907812,0.06524585661216564
262,0.1,16.0,Sobol1,0.09366934408843876,0.5603584162578171,0.0930128436611469,0.3987187329103544
263,0.1,16.0,Sobol2,0.10279594583276248,0.4283717380026375,0.09437473389477186,0.36601476933550336
264,0.1,669.0,Grid1296,0.05478049035932437,0.5635393012562133,0.0961575285448812,0.4068796041416811
