,ratio,rndint,dataset,degree,mape_ist,r2_ist,mape_ost,r2_ost
9307,0.25,633.0,Sobol2,7.0,0.011989164251817034,0.9867251213193332,0.014025681948913508,0.9526539460450568
9308,0.25,633.0,Grid1296,8.0,0.010020662789929441,0.9852400253291468,189919.8960319598,-7915454658792.141
9309,0.25,633.0,Grid2401,8.0,0.01770414355480726,0.8166447129225305,1567.3344876950382,-185643627.0655775
9310,0.25,633.0,Sobol1,8.0,0.004711862389893722,0.9973457878510488,0.016727141895110136,0.9398424972916599
9311,0.25,633.0,Sobol2,8.0,0.02143199318590068,0.9621130964900568,0.020959771340977044,0.8774080273790938
9312,0.25,633.0,Grid1296,9.0,0.008799636282192406,0.9839093578123038,166853.9405555804,-6150410382101.97
9313,0.25,633.0,Grid2401,9.0,0.024415884188936417,0.6890521201032489,103307.8450873689,-959942138821.7015
9314,0.25,633.0,Sobol1,9.0,0.006167205504399854,0.9957728632033004,0.01971417648531795,0.9123717462099863
9315,0.25,633.0,Sobol2,9.0,0.020520749892158987,0.9625149523822242,0.022314790240597928,0.8307592244568887
9316,0.25,633.0,Grid1296,10.0,0.014514738771228646,0.9361414402715814,604170.8822284512,-112564552396460.45
9317,0.25,633.0,Grid2401,10.0,0.03655032748765738,0.2849835869014774,2571.8567844842855,-621419759.5744411
9318,0.25,633.0,Sobol1,10.0,0.015874344001146855,0.9384900628766167,0.03577755037538735,0.5597334637528592
9319,0.25,633.0,Sobol2,10.0,0.042580958973814254,0.6374220853858275,0.03392729597615579,0.3714366556566825
9320,0.25,928.0,Grid1296,1.0,0.06733674671531942,0.5498612396836309,0.09628891431935274,0.39072100647534325
9321,0.25,928.0,Grid2401,1.0,0.04249484718456634,0.6679611004481327,0.11951098522488236,0.06605746748750418
9322,0.25,928.0,Sobol1,1.0,0.09580312762487521,0.527248603876692,0.09291773217748198,0.3991259281557087
9323,0.25,928.0,Sobol2,1.0,0.10703710801399029,0.520834876226562,0.09424131294720768,0.36730293018176785
9324,0.25,928.0,Grid1296,2.0,0.0329049614043518,0.9003884227331623,0.05833789725013754,0.7749533602063315
9325,0.25,928.0,Grid2401,2.0,0.020848086618153672,0.8547400014864988,0.09003694481361582,0.3953642385381426
9326,0.25,928.0,Sobol1,2.0,0.04422696219428376,0.9065571625963917,0.05004085959155562,0.8114176367015207
9327,0.25,928.0,Sobol2,2.0,0.05166378376964694,0.8814505571551668,0.04883907720361747,0.8165075112614959
9328,0.25,928.0,Grid1296,3.0,0.010692330612823493,0.9893173266759951,0.027078634168436182,0.9341898531256854
9329,0.25,928.0,Grid2401,3.0,0.01393085223278407,0.8816471342340819,0.050214580493949286,0.8330985875313874
9330,0.25,928.0,Sobol1,3.0,0.014543230915945326,0.988617259577034,0.02400918007579395,0.9152637122285361
9331,0.25,928.0,Sobol2,3.0,0.02479646298990657,0.9634503065374204,0.02212136075752935,0.9321219252108742
9332,0.25,928.0,Grid1296,4.0,0.006439735699131852,0.9955263818829342,0.042046362376716745,0.778750138531423
9333,0.25,928.0,Grid2401,4.0,0.009600481066663932,0.9029824515874685,0.03198709900111401,0.8512360043206741
9334,0.25,928.0,Sobol1,4.0,0.013192597866642996,0.9906950534835322,0.021217251311601064,0.9290639265676782
9335,0.25,928.0,Sobol2,4.0,0.022542802820756967,0.9705845348969295,0.02055086809051428,0.9390201000963866
9336,0.25,928.0,Grid1296,5.0,0.006196140488473429,0.9960264092319321,0.056536934567544835,0.4939986881962417
9337,0.25,928.0,Grid2401,5.0,0.009269012501007826,0.903460685850896,0.08396716248046283,-0.09313951669905851
9338,0.25,928.0,Sobol1,5.0,0.007932212147065154,0.9959748884308633,0.01634515576477931,0.9507001481727475
9339,0.25,928.0,Sobol2,5.0,0.013127987635524448,0.9810823387746735,0.014719994388737228,0.960241338417006
9340,0.25,928.0,Grid1296,6.0,0.005522907007957554,0.9963074411218596,5100688.70608165,-4677072603582106.0
9341,0.25,928.0,Grid2401,6.0,0.01083888457875663,0.8943621407695754,0.07703528759056824,-0.07527315576623805
9342,0.25,928.0,Sobol1,6.0,0.005629181294700056,0.99744528175577,0.016129412770897647,0.9467914984221836
9343,0.25,928.0,Sobol2,6.0,0.012981161570816037,0.9728761611105562,0.013881267598909243,0.958682527996751
9344,0.25,928.0,Grid1296,7.0,0.006407899443377329,0.9941901018695237,862854.4071173279,-151511316382530.56
9345,0.25,928.0,Grid2401,7.0,0.012864471784091457,0.871745496301446,24334.149192154953,-43409852860.8868
9346,0.25,928.0,Sobol1,7.0,0.005509510559482196,0.9972775702517168,0.01669285568333011,0.9415017208245784
9347,0.25,928.0,Sobol2,7.0,0.011547773115884284,0.9779181360863077,0.014606992029641748,0.9460614994925521
9348,0.25,928.0,Grid1296,8.0,0.00887782861563118,0.9864712997890565,38359.906845331876,-332462147431.88806
9349,0.25,928.0,Grid2401,8.0,0.015602987295115417,0.8438822220872975,152920.75796801434,-1777822053710.6223
9350,0.25,928.0,Sobol1,8.0,0.0050807354978674515,0.9967372230158887,0.0164170860611348,0.9404401708637774
9351,0.25,928.0,Sobol2,8.0,0.015078587535024498,0.9593419960498077,0.016259390879111834,0.9200630002599028
9352,0.25,928.0,Grid1296,9.0,0.018342159941011873,0.9024113933608154,670979.2291205307,-90029937702737.11
9353,0.25,928.0,Grid2401,9.0,0.019414559580270645,0.770910851977131,105394.64047292327,-998402740013.0212
9354,0.25,928.0,Sobol1,9.0,0.007361310145434416,0.9909066835300071,0.01995761362745454,0.9145858035420407
9355,0.25,928.0,Sobol2,9.0,0.023219521911007592,0.9086462312542534,0.02138941155845885,0.789700312881124
9356,0.25,928.0,Grid1296,10.0,0.04504005970841931,0.2895256517313287,40452.87064252893,-535686194219.3536
9357,0.25,928.0,Grid2401,10.0,0.050061277408957175,-4.27060633109625,66586.21801581343,-484522392556.0317
9358,0.25,928.0,Sobol1,10.0,0.011627631865231918,0.9712243034735782,0.030714102650578144,0.7103063267818286
9359,0.25,928.0,Sobol2,10.0,0.0640924329561484,-0.4328923294077516,0.033454255040502166,0.3221782096271283
9360,0.25,854.0,Grid1296,1.0,0.061238587255615595,0.5886266599583978,0.09602127114085787,0.4067711294720663
9361,0.25,854.0,Grid2401,1.0,0.04168368575753089,0.6546621880085343,0.12038755078833839,0.05190639895291682
9362,0.25,854.0,Sobol1,1.0,0.1019057471327469,0.4962739777448403,0.09386526346836045,0.38962576338888977
9363,0.25,854.0,Sobol2,1.0,0.11809386960994057,0.5110158298656932,0.09307745748906684,0.38006607849115803
9364,0.25,854.0,Grid1296,2.0,0.030867797056229173,0.9045190981197883,0.05742259701061567,0.7863742738191541
9365,0.25,854.0,Grid2401,2.0,0.020776360714268128,0.8353474335520085,0.09128983086621015,0.37619988541932947
9366,0.25,854.0,Sobol1,2.0,0.04813350851700418,0.8901469236662709,0.04991794024162167,0.8108514697218656
9367,0.25,854.0,Sobol2,2.0,0.052845683291313165,0.9018958389080092,0.048506915717772214,0.8208042711649262
9368,0.25,854.0,Grid1296,3.0,0.010528123187456398,0.9883857472301296,0.027326821575259175,0.9323697858163006
9369,0.25,854.0,Grid2401,3.0,0.013260513903016146,0.8757085989202879,0.055173104665857786,0.7936348335292942
9370,0.25,854.0,Sobol1,3.0,0.016844061623967344,0.9848545658036236,0.02410958186411792,0.9147673430906017
9371,0.25,854.0,Sobol2,3.0,0.022972150454666048,0.9755652057413856,0.022640173023884855,0.9288445477187224
9372,0.25,854.0,Grid1296,4.0,0.005729071678596969,0.9960699705687769,0.043602241202872434,0.7592116672779455
9373,0.25,854.0,Grid2401,4.0,0.01093642240663928,0.8962539412452524,0.03329995295566649,0.8518630409981198
9374,0.25,854.0,Sobol1,4.0,0.01632892501118488,0.9855671021700296,0.023461816667056917,0.9222833301259763
9375,0.25,854.0,Sobol2,4.0,0.01962906572001587,0.9815772507389735,0.020886910072858183,0.9370734371452206
9376,0.25,854.0,Grid1296,5.0,0.0051374063474975305,0.9963775181693361,0.057766143695127156,0.4557647162527231
9377,0.25,854.0,Grid2401,5.0,0.008663073032589345,0.9031260427705624,0.05954409796048451,0.37686906422124267
9378,0.25,854.0,Sobol1,5.0,0.009074256294715671,0.9934611876693836,0.016935502408610345,0.9485803929659028
9379,0.25,854.0,Sobol2,5.0,0.011947325811562404,0.9920020564782617,0.015339234356075817,0.9596255436188041
9380,0.25,854.0,Grid1296,6.0,0.010592713230416488,0.9871226165750391,1379704.9002585846,-342205894953673.9
9381,0.25,854.0,Grid2401,6.0,0.010303458604166753,0.8975281770259707,0.04853062044705943,0.621634429148352
9382,0.25,854.0,Sobol1,6.0,0.0068651229756303235,0.9928949909206372,0.01625143770961271,0.946158174487845
9383,0.25,854.0,Sobol2,6.0,0.010222299599074489,0.9922976505237349,0.013902053829643915,0.9610060274684888
9384,0.25,854.0,Grid1296,7.0,0.006361140656439215,0.9942908922638481,474704.3730868535,-45998228813887.234
9385,0.25,854.0,Grid2401,7.0,0.012095762457277472,0.877743113293389,80946.23437752375,-480341004398.8235
9386,0.25,854.0,Sobol1,7.0,0.006976830810752507,0.9914629212617208,0.01709613938427826,0.9399583630127452
9387,0.25,854.0,Sobol2,7.0,0.009716908384482975,0.9916382891312727,0.014379635883908122,0.9543919606490993
9388,0.25,854.0,Grid1296,8.0,0.01785731172957426,0.9630312314765173,707142.8483490226,-112530732240158.83
9389,0.25,854.0,Grid2401,8.0,0.015440913643991742,0.8508769587835072,27236.01805243711,-57476479213.13665
9390,0.25,854.0,Sobol1,8.0,0.007574669752826251,0.9875649154676934,0.01758294619472225,0.9279119567742014
9391,0.25,854.0,Sobol2,8.0,0.012886785743084826,0.9831156985264787,0.016041521871140378,0.9358203703897812
9392,0.25,854.0,Grid1296,9.0,0.011988399900245295,0.9572415172908272,921579.4223529029,-197431016201273.2
9393,0.25,854.0,Grid2401,9.0,0.02811664026284829,0.7040441783248955,303340.6148584143,-8383055835067.183
9394,0.25,854.0,Sobol1,9.0,0.009153056882589886,0.9876783709345973,0.021809463692808638,0.8890013537527013
9395,0.25,854.0,Sobol2,9.0,0.018982714059551997,0.949549021868085,0.021988268128431635,0.8270370994852583
9396,0.25,854.0,Grid1296,10.0,0.023763662540297745,0.6393832217219648,438402.9689189068,-57874908367811.46
9397,0.25,854.0,Grid2401,10.0,0.03687801074942662,0.30431973329220974,1395344.5982162438,-196691492619319.97
9398,0.25,854.0,Sobol1,10.0,0.015852566855738704,0.9355996939137563,0.03774245369122073,0.47903447187544745
9399,0.25,854.0,Sobol2,10.0,0.03774924214491116,0.7708002619755827,0.0319452540315617,0.5650019641275673
9400,0.25,554.0,Grid1296,1.0,0.05592825104811127,0.5669902157096987,0.0964337439950504,0.4137602223342758
9401,0.25,554.0,Grid2401,1.0,0.04347884431806466,0.6614409461340893,0.11973224194461156,0.060963476755177215
9402,0.25,554.0,Sobol1,1.0,0.10342272973219158,0.552853619060324,0.09250229102222958,0.4035249114809426
9403,0.25,554.0,Sobol2,1.0,0.11292842724709297,0.518989458251907,0.09354635314552959,0.37520496064279796
9404,0.25,554.0,Grid1296,2.0,0.0302884742641562,0.892400947420131,0.0577460892316644,0.7854938758971192
9405,0.25,554.0,Grid2401,2.0,0.019571694393356813,0.9020541020696486,0.09244307878000736,0.3605495973860754
9406,0.25,554.0,Sobol1,2.0,0.047030770773265625,0.9099841259354481,0.049803038567133494,0.8118383391074244
9407,0.25,554.0,Sobol2,2.0,0.053973841815749934,0.8810026714811858,0.049186496403725355,0.8123149424653988
9408,0.25,554.0,Grid1296,3.0,0.009824430101947631,0.9865470157905515,0.027283451807806388,0.9329869583944808
9409,0.25,554.0,Grid2401,3.0,0.012917969423736133,0.9402126740322145,0.05286703079682382,0.8144083589150277
9410,0.25,554.0,Sobol1,3.0,0.01498459310558283,0.9898491774134075,0.02397905190296604,0.9151807328221734
9411,0.25,554.0,Sobol2,3.0,0.02280153370765386,0.9663213743655051,0.022604413684350105,0.9271908053182607
9412,0.25,554.0,Grid1296,4.0,0.006260472250027235,0.9943081714034661,0.04342535151056715,0.7646830023089703
9413,0.25,554.0,Grid2401,4.0,0.010029459425172768,0.951228640896925,0.04055830989140199,0.7581171083691828
9414,0.25,554.0,Sobol1,4.0,0.013173029353139942,0.9917541606943044,0.021155927335663353,0.9291582978536019
9415,0.25,554.0,Sobol2,4.0,0.02056448385577687,0.9718426305658804,0.021792145879798306,0.9310470185953064
9416,0.25,554.0,Grid1296,5.0,0.005130438674428325,0.9964372626425034,0.05560777038400372,0.5129400897289045
9417,0.25,554.0,Grid2401,5.0,0.00955049514678731,0.9481272307322453,0.0861612351934323,-0.11809557281660354
9418,0.25,554.0,Sobol1,5.0,0.008027216026594676,0.9964944758857347,0.016151433779871806,0.9521441614459758
9419,0.25,554.0,Sobol2,5.0,0.011623878773722562,0.9833072714562545,0.015170648281395787,0.9559897114310629
9420,0.25,554.0,Grid1296,6.0,0.004477050540237269,0.9971306141714938,428477.9814028824,-33004216680754.97
9421,0.25,554.0,Grid2401,6.0,0.01086168105224279,0.9378484861477204,0.16659265875434234,-4.177620477382091
9422,0.25,554.0,Sobol1,6.0,0.0058873350062784826,0.9975751646305023,0.01598410863141213,0.9478357287971395
9423,0.25,554.0,Sobol2,6.0,0.010196807921785539,0.983371826075064,0.014347504330756164,0.9553930234224521
9424,0.25,554.0,Grid1296,7.0,0.005132127173026644,0.9960060061125402,316776.70756611176,-20880382130518.92
9425,0.25,554.0,Grid2401,7.0,0.013518754858951243,0.9080600372834673,32650.86928992661,-78152863824.41415
9426,0.25,554.0,Sobol1,7.0,0.00584980375479919,0.9972708368566112,0.016492618065297355,0.941271346754487
9427,0.25,554.0,Sobol2,7.0,0.009175436925517493,0.9838800917934551,0.01466232527609643,0.9507730469295343
9428,0.25,554.0,Grid1296,8.0,0.006526856768017693,0.9931015499026364,366422.32606023527,-30786944618749.242
9429,0.25,554.0,Grid2401,8.0,0.018291077439772502,0.8322196777668793,52827.76110609534,-215937361007.8356
9430,0.25,554.0,Sobol1,8.0,0.006136490789489925,0.9963506202913908,0.016945894140998577,0.9368096160406223
9431,0.25,554.0,Sobol2,8.0,0.009193239593835984,0.982218918605538,0.014322141765823108,0.950165451448007
9432,0.25,554.0,Grid1296,9.0,0.011165463773240257,0.9686976517205853,473381.8303307596,-39391650109909.01
9433,0.25,554.0,Grid2401,9.0,0.02457192443489489,0.6736456534594671,1640.2579576425603,-246285985.9079345
9434,0.25,554.0,Sobol1,9.0,0.007914326037340874,0.9928283472544036,0.0206258406785263,0.89758280217407
9435,0.25,554.0,Sobol2,9.0,0.012403592972810453,0.9693369576857164,0.0161374990110978,0.9359017670652108
9436,0.25,554.0,Grid1296,10.0,0.019785370279563782,0.893317685425843,2179432.950472375,-1680874880595076.5
9437,0.25,554.0,Grid2401,10.0,0.040129914207834454,0.05651977572072908,68598.51782394611,-670475695445.8059
9438,0.25,554.0,Sobol1,10.0,0.015386097216342012,0.96688270338499,0.03583208068462925,0.5507840676803211
9439,0.25,554.0,Sobol2,10.0,0.026958662099238025,0.8594539738471374,0.023928175395888655,0.8035548367469562
9440,0.25,562.0,Grid1296,1.0,0.059486780924943035,0.6011150489895225,0.09628274109545465,0.41413309484428196
9441,0.25,562.0,Grid2401,1.0,0.045825380947660255,0.6448015668743481,0.120409437944945,0.048230052179534466
9442,0.25,562.0,Sobol1,1.0,0.1023637544478308,0.5499712427437935,0.09276707706836894,0.4012951205038473
9443,0.25,562.0,Sobol2,1.0,0.09859167975279438,0.5178178902552191,0.09419133176932316,0.3671379426615049
9444,0.25,562.0,Grid1296,2.0,0.030647043716163346,0.912085614748465,0.05762054783410787,0.7868944142620925
9445,0.25,562.0,Grid2401,2.0,0.02236905072168928,0.8397791406247533,0.0911485641356224,0.3768826771794006
9446,0.25,562.0,Sobol1,2.0,0.04567834656132276,0.9117384731485088,0.049802752853541105,0.8135770859839698
9447,0.25,562.0,Sobol2,2.0,0.04616641092728855,0.8906723001239448,0.04905843646085892,0.8150375732393049
9448,0.25,562.0,Grid1296,3.0,0.010092996273516685,0.9891057163359713,0.027205748893103086,0.9345343217651435
9449,0.25,562.0,Grid2401,3.0,0.015899580939997573,0.8633450275347481,0.04998341178150415,0.8337569175013325
9450,0.25,562.0,Sobol1,3.0,0.015291174935972767,0.9877357418465847,0.024226376078673267,0.9126926100178513
9451,0.25,562.0,Sobol2,3.0,0.019787103444427016,0.9772860200921845,0.022437204568494216,0.9308106515342192
9452,0.25,562.0,Grid1296,4.0,0.005356936927139335,0.9968546795655031,0.04287531704707579,0.773230959253451
9453,0.25,562.0,Grid2401,4.0,0.012299988157829707,0.8738276274922462,0.03800338363470918,0.7820442277861067
9454,0.25,562.0,Sobol1,4.0,0.014340683090223759,0.9897766545854818,0.021306937396749596,0.9264270472725878
9455,0.25,562.0,Sobol2,4.0,0.01803209734916276,0.9828263790839199,0.021242806530041482,0.9369500176782033
9456,0.25,562.0,Grid1296,5.0,0.005841171549379733,0.9961967743851557,0.05445837444757825,0.5383573124943704
9457,0.25,562.0,Grid2401,5.0,0.01162960091849448,0.866433271772316,0.06834168292167259,0.2822920167858134
9458,0.25,562.0,Sobol1,5.0,0.008412490488914721,0.9963241969158115,0.016417543764984725,0.9501278840448741
9459,0.25,562.0,Sobol2,5.0,0.009544416611950208,0.9934207304290145,0.014804392852990633,0.9596967085624462
9460,0.25,562.0,Grid1296,6.0,0.005952480370810639,0.9954563528038276,1706157.7949496976,-523303641485697.56
9461,0.25,562.0,Grid2401,6.0,0.014007088406723482,0.8481236800350325,0.10984215691951732,-1.4740867904163615
9462,0.25,562.0,Sobol1,6.0,0.0059426216157913115,0.9977090438898502,0.01595191335021587,0.9471660302534243
9463,0.25,562.0,Sobol2,6.0,0.007550816434996763,0.9953147655836222,0.014049206989171642,0.9596096344868102
9464,0.25,562.0,Grid1296,7.0,0.01066323226191665,0.9806461399232141,404149.4407958221,-33811300144683.008
9465,0.25,562.0,Grid2401,7.0,0.016783143008735766,0.8146806658782854,15814.981309519222,-18335602208.560043
9466,0.25,562.0,Sobol1,7.0,0.005446214684692284,0.9976076457999333,0.016387421576090876,0.9405309885366123
9467,0.25,562.0,Sobol2,7.0,0.007822852815768522,0.9944677558004734,0.014339273134566309,0.9574937639376827
9468,0.25,562.0,Grid1296,8.0,0.011483901778753846,0.977699706169969,2591475.113999192,-1555098095085839.8
9469,0.25,562.0,Grid2401,8.0,0.019142514352454256,0.7684902219436968,32122.211608011807,-78141205445.22408
9470,0.25,562.0,Sobol1,8.0,0.005467168943589612,0.997442724222633,0.017100293435797338,0.9337435847590403
9471,0.25,562.0,Sobol2,8.0,0.010855503346620155,0.9858463862020872,0.016300389051368026,0.9358100917560096
9472,0.25,562.0,Grid1296,9.0,0.016060254327988074,0.8639615217472896,540449.3547845505,-67875871372417.164
9473,0.25,562.0,Grid2401,9.0,0.02629454895563065,0.6323652617737358,93038.34828019605,-777342252051.6206
9474,0.25,562.0,Sobol1,9.0,0.008122615641446165,0.9930266077229052,0.020186475353875907,0.8994366849062905
9475,0.25,562.0,Sobol2,9.0,0.015124763948636901,0.9630642387430776,0.022134104472216056,0.8412303296407895
9476,0.25,562.0,Grid1296,10.0,0.019223389068042163,0.8087104673699662,457587.48487412295,-68729902823646.77
9477,0.25,562.0,Grid2401,10.0,0.05285840274894715,-1.7222339584243702,72636.59362142388,-520101131082.49414
9478,0.25,562.0,Sobol1,10.0,0.015361733945878246,0.9625030578306125,0.03359422499806164,0.5647523151125458
9479,0.25,562.0,Sobol2,10.0,0.02615026828538004,0.8649106180085986,0.034511845379772636,0.4876443131704976
9480,0.25,78.0,Grid1296,1.0,0.06837845603017015,0.5228281315735664,0.09624962194057259,0.3871141084109573
9481,0.25,78.0,Grid2401,1.0,0.04647242048483688,0.6091049448316366,0.12046259318016313,0.04893893326205878
9482,0.25,78.0,Sobol1,1.0,0.1006716905376507,0.5468942473092061,0.09299325909232548,0.3979356930211869
